# Game Session ID 
168 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    16:57:24 
# With Fead back 
 False  
# With Visible Trajectory 
 True  
### Game start ### 
 # Throw number 1 of 30
# Type of Balls 
 Ball 0 -> Good ball 
 Ball 1 -> Bad ball 
 Ball 2 -> Ok ball 
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
 -19.180069 -29.361744 -1.980902 	 -9.740035 -29.361744 -8.230827 	 -16.820103 -29.361744 7.634367 	                    	                    	                    	                    	                    	                    	                    	
 -19.200069 -29.466808 -2.047203 	 -9.750035 -29.466808 -8.308190 	 -16.850103 -29.466808 7.585083 	                    	                    	                    	                    	                    	                    	                    	
 -19.220070 -29.571877 -2.113707 	 -9.760036 -29.571877 -8.385756 	 -16.880104 -29.571877 7.535599 	                    	                    	                    	                    	                    	                    	                    	
 -19.240070 -29.676945 -2.180408 	 -9.770036 -29.676945 -8.463520 	 -16.910105 -29.676945 7.485915 	                    	                    	                    	                    	                    	                    	                    	
 -19.260071 -29.782009 -2.247312 	 -9.780036 -29.782009 -8.541486 	 -16.940105 -29.782009 7.436030 	                    	                    	                    	                    	                    	                    	                    	
 -19.280071 -29.887077 -2.314415 	 -9.790036 -29.887077 -8.619650 	 -16.970106 -29.887077 7.385946 	                    	                    	                    	                    	                    	                    	                    	
 -19.300072 -29.992146 -2.381715 	 -9.800036 -29.992146 -8.698012 	 -17.000107 -29.992146 7.335664 	                    	                    	                    	                    	                    	                    	                    	
 -19.320072 -30.097210 -2.449218 	 -9.810037 -30.097210 -8.776577 	 -17.030107 -30.097210 7.285180 	                    	                    	                    	                    	                    	                    	                    	
 -19.340073 -30.202278 -2.516923 	 -9.820037 -30.202278 -8.855344 	 -17.060108 -30.202278 7.234493 	                    	                    	                    	                    	                    	                    	                    	
 -19.360073 -30.307343 -2.584822 	 -9.830037 -30.307343 -8.934306 	 -17.090109 -30.307343 7.183612 	                    	                    	                    	                    	                    	                    	                    	
 -19.380074 -30.412411 -2.652928 	 -9.840037 -30.412411 -9.013474 	 -17.120110 -30.412411 7.132525 	                    	                    	                    	                    	                    	                    	                    	
 -19.400074 -30.517479 -2.721228 	 -9.850038 -30.517479 -9.092835 	 -17.150110 -30.517479 7.081243 	                    	                    	                    	                    	                    	                    	                    	
 -19.420074 -30.622543 -2.789731 	 -9.860038 -30.622543 -9.172400 	 -17.180111 -30.622543 7.029759 	                    	                    	                    	                    	                    	                    	                    	
 -19.440075 -30.727612 -2.858435 	 -9.870038 -30.727612 -9.252166 	 -17.210112 -30.727612 6.978073 	                    	                    	                    	                    	                    	                    	                    	
 -19.460075 -30.832680 -2.927338 	 -9.880038 -30.832680 -9.332131 	 -17.240112 -30.832680 6.926189 	                    	                    	                    	                    	                    	                    	                    	
 -19.480076 -30.937744 -2.996439 	 -9.890038 -30.937744 -9.412294 	 -17.270113 -30.937744 6.874106 	                    	                    	                    	                    	                    	                    	                    	
 -19.500076 -31.042812 -3.065742 	 -9.900039 -31.042812 -9.492660 	 -17.300114 -31.042812 6.821821 	                    	                    	                    	                    	                    	                    	                    	
 -19.520077 -31.147881 -3.135244 	 -9.910039 -31.147881 -9.573223 	 -17.330114 -31.147881 6.769338 	                    	                    	                    	                    	                    	                    	                    	
 -19.540077 -31.252945 -3.204948 	 -9.920039 -31.252945 -9.653989 	 -17.360115 -31.252945 6.716653 	                    	                    	                    	                    	                    	                    	                    	
 -19.560078 -31.358013 -3.274850 	 -9.930039 -31.358013 -9.734954 	 -17.390116 -31.358013 6.663769 	                    	                    	                    	                    	                    	                    	                    	
 -19.580078 -31.463078 -3.344954 	 -9.940040 -31.463078 -9.816120 	 -17.420116 -31.463078 6.610683 	                    	                    	                    	                    	                    	                    	                    	
 -19.600079 -31.568146 -3.415257 	 -9.950040 -31.568146 -9.897485 	 -17.450117 -31.568146 6.557398 	                    	                    	                    	                    	                    	                    	                    	
 -19.620079 -31.673214 -3.485759 	 -9.960040 -31.673214 -9.979048 	 -17.480118 -31.673214 6.503916 	                    	                    	                    	                    	                    	                    	                    	
 -19.640079 -31.778278 -3.556462 	 -9.970040 -31.778278 -10.060813 	 -17.510118 -31.778278 6.450231 	                    	                    	                    	                    	                    	                    	                    	
 -19.660080 -31.883347 -3.627364 	 -9.980041 -31.883347 -10.142776 	 -17.540119 -31.883347 6.396348 	                    	                    	                    	                    	                    	                    	                    	
 -19.680080 -31.988415 -3.698467 	 -9.990041 -31.988415 -10.224943 	 -17.570120 -31.988415 6.342262 	                    	                    	                    	                    	                    	                    	                    	
 -19.700081 -32.093479 -3.769770 	 -10.000041 -32.093479 -10.307307 	 -17.600121 -32.093479 6.287978 	                    	                    	                    	                    	                    	                    	                    	
 -19.720081 -32.198547 -3.841274 	 -10.010041 -32.198547 -10.389874 	 -17.630121 -32.198547 6.233492 	                    	                    	                    	                    	                    	                    	                    	
 -19.740082 -32.303612 -3.912977 	 -10.020041 -32.303612 -10.472638 	 -17.660122 -32.303612 6.178808 	                    	                    	                    	                    	                    	                    	                    	
 -19.760082 -32.408680 -3.984878 	 -10.030042 -32.408680 -10.555601 	 -17.690123 -32.408680 6.123925 	                    	                    	                    	                    	                    	                    	                    	
 -19.780083 -32.513748 -4.056982 	 -10.040042 -32.513748 -10.638767 	 -17.720123 -32.513748 6.068841 	                    	                    	                    	                    	                    	                    	                    	
 -19.800083 -32.618813 -4.129283 	 -10.050042 -32.618813 -10.722131 	 -17.750124 -32.618813 6.013557 	                    	                    	                    	                    	                    	                    	                    	
 -19.820084 -32.723881 -4.201787 	 -10.060042 -32.723881 -10.805696 	 -17.780125 -32.723881 5.958072 	                    	                    	                    	                    	                    	                    	                    	
 -19.840084 -32.828949 -4.274489 	 -10.070043 -32.828949 -10.889461 	 -17.810125 -32.828949 5.902388 	                    	                    	                    	                    	                    	                    	                    	
 -19.860085 -32.934013 -4.347390 	 -10.080043 -32.934013 -10.973423 	 -17.840126 -32.934013 5.846506 	                    	                    	                    	                    	                    	                    	                    	
# Throw number 2 of 30
# Type of Balls 
 Ball 0 -> Good ball 
 Ball 1 -> Bad ball 
 Ball 2 -> Ok ball 
 Ball 3 -> Bad ball 
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	 Ball 8                               	 Ball 9                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 12.600002 30.000000 3.500000 	 15.399997 30.000000 3.500000 	 20.579990 30.000000 3.500000 	 -16.619991 30.000000 3.500000 	                    	                    	                    	                    	                    	                    	
 12.600002 29.894936 3.546700 	 15.399997 29.894936 3.535638 	 20.599991 29.894936 3.563718 	 -16.599991 29.894936 3.518620 	                    	                    	                    	                    	                    	                    	
 12.600002 29.789871 3.593199 	 15.399997 29.789871 3.571076 	 20.619991 29.789871 3.627235 	 -16.579990 29.789871 3.537040 	                    	                    	                    	                    	                    	                    	
 12.600002 29.684807 3.639499 	 15.399997 29.684807 3.606314 	 20.639992 29.684807 3.690553 	 -16.559990 29.684807 3.555260 	                    	                    	                    	                    	                    	                    	
 12.600002 29.579742 3.685599 	 15.399997 29.579742 3.641352 	 20.659990 29.579742 3.753671 	 -16.539991 29.579742 3.573280 	                    	                    	                    	                    	                    	                    	
 12.600002 29.474678 3.731498 	 15.399997 29.474678 3.676190 	 20.679991 29.474678 3.816589 	 -16.519991 29.474678 3.591100 	                    	                    	                    	                    	                    	                    	
 12.600002 29.369614 3.777198 	 15.399997 29.369614 3.710828 	 20.699991 29.369614 3.879307 	 -16.499990 29.369614 3.608719 	                    	                    	                    	                    	                    	                    	
 12.600002 29.264549 3.822698 	 15.399997 29.264549 3.745265 	 20.719992 29.264549 3.941824 	 -16.479990 29.264549 3.626139 	                    	                    	                    	                    	                    	                    	
 12.600002 29.159485 3.867997 	 15.399997 29.159485 3.779504 	 20.739990 29.159485 4.004142 	 -16.459991 29.159485 3.643359 	                    	                    	                    	                    	                    	                    	
 12.600002 29.054420 3.913097 	 15.399997 29.054420 3.813541 	 20.759991 29.054420 4.066260 	 -16.439991 29.054420 3.660379 	                    	                    	                    	                    	                    	                    	
 12.600002 28.949356 3.957997 	 15.399997 28.949356 3.847379 	 20.779991 28.949356 4.128178 	 -16.419991 28.949356 3.677199 	                    	                    	                    	                    	                    	                    	
 12.600002 28.844292 4.002697 	 15.399997 28.844292 3.881017 	 20.799992 28.844292 4.189895 	 -16.399990 28.844292 3.693819 	                    	                    	                    	                    	                    	                    	
 12.600002 28.739227 4.047196 	 15.399997 28.739227 3.914455 	 20.819990 28.739227 4.251413 	 -16.379992 28.739227 3.710238 	                    	                    	                    	                    	                    	                    	
 12.600002 28.634163 4.091496 	 15.399997 28.634163 3.947693 	 20.839991 28.634163 4.312731 	 -16.359991 28.634163 3.726458 	                    	                    	                    	                    	                    	                    	
 12.600002 28.529099 4.135596 	 15.399997 28.529099 3.980731 	 20.859991 28.529099 4.373848 	 -16.339991 28.529099 3.742478 	                    	                    	                    	                    	                    	                    	
 12.600002 28.424034 4.179495 	 15.399997 28.424034 4.013569 	 20.879992 28.424034 4.434766 	 -16.319990 28.424034 3.758298 	                    	                    	                    	                    	                    	                    	
 12.600002 28.318970 4.223195 	 15.399997 28.318970 4.046207 	 20.899990 28.318970 4.495484 	 -16.299992 28.318970 3.773918 	                    	                    	                    	                    	                    	                    	
 12.600002 28.213905 4.266695 	 15.399997 28.213905 4.078645 	 20.919991 28.213905 4.556002 	 -16.279991 28.213905 3.789338 	                    	                    	                    	                    	                    	                    	
 12.600002 28.108841 4.309995 	 15.399997 28.108841 4.110883 	 20.939991 28.108841 4.616320 	 -16.259991 28.108841 3.804558 	                    	                    	                    	                    	                    	                    	
 12.600002 28.003777 4.353094 	 15.399997 28.003777 4.142921 	 20.959991 28.003777 4.676437 	 -16.239990 28.003777 3.819578 	                    	                    	                    	                    	                    	                    	
 12.600002 27.898712 4.395994 	 15.399997 27.898712 4.174759 	 20.979990 27.898712 4.736355 	 -16.219992 27.898712 3.834398 	                    	                    	                    	                    	                    	                    	
 12.600002 27.793648 4.438694 	 15.399997 27.793648 4.206397 	 20.999990 27.793648 4.796073 	 -16.199991 27.793648 3.849017 	                    	                    	                    	                    	                    	                    	
 12.600002 27.688583 4.481194 	 15.399997 27.688583 4.237835 	 21.019991 27.688583 4.855591 	 -16.179991 27.688583 3.863437 	                    	                    	                    	                    	                    	                    	
 12.600002 27.583519 4.523493 	 15.399997 27.583519 4.269073 	 21.039991 27.583519 4.914909 	 -16.159990 27.583519 3.877657 	                    	                    	                    	                    	                    	                    	
 12.600002 27.478455 4.565593 	 15.399997 27.478455 4.300111 	 21.059992 27.478455 4.974027 	 -16.139990 27.478455 3.891677 	                    	                    	                    	                    	                    	                    	
 12.600002 27.373390 4.607492 	 15.399997 27.373390 4.330949 	 21.079990 27.373390 5.032944 	 -16.119991 27.373390 3.905497 	                    	                    	                    	                    	                    	                    	
 12.600002 27.268326 4.649192 	 15.399997 27.268326 4.361587 	 21.099991 27.268326 5.091662 	 -16.099991 27.268326 3.919117 	                    	                    	                    	                    	                    	                    	
 12.600002 27.163261 4.690692 	 15.399997 27.163261 4.392025 	 21.119991 27.163261 5.150180 	 -16.079990 27.163261 3.932537 	                    	                    	                    	                    	                    	                    	
 12.600002 27.058197 4.731991 	 15.399997 27.058197 4.422263 	 21.139992 27.058197 5.208498 	 -16.059990 27.058197 3.945757 	                    	                    	                    	                    	                    	                    	
 12.600002 26.953133 4.773091 	 15.399997 26.953133 4.452301 	 21.159990 26.953133 5.266615 	 -16.039991 26.953133 3.958776 	                    	                    	                    	                    	                    	                    	
 12.600002 26.848068 4.813991 	 15.399997 26.848068 4.482138 	 21.179991 26.848068 5.324533 	 -16.019991 26.848068 3.971596 	                    	                    	                    	                    	                    	                    	
 12.600002 26.743004 4.854691 	 15.399997 26.743004 4.511776 	 21.199991 26.743004 5.382250 	 -15.999990 26.743004 3.984216 	                    	                    	                    	                    	                    	                    	
 12.600002 26.637939 4.895190 	 15.399997 26.637939 4.541214 	 21.219992 26.637939 5.439768 	 -15.979991 26.637939 3.996636 	                    	                    	                    	                    	                    	                    	
 12.600002 26.532875 4.935490 	 15.399997 26.532875 4.570452 	 21.239990 26.532875 5.497086 	 -15.959991 26.532875 4.008856 	                    	                    	                    	                    	                    	                    	
 12.600002 26.427811 4.975589 	 15.399997 26.427811 4.599490 	 21.259991 26.427811 5.554204 	 -15.939991 26.427811 4.020876 	                    	                    	                    	                    	                    	                    	
 12.600002 26.322746 5.015489 	 15.399997 26.322746 4.628328 	 21.279991 26.322746 5.611121 	 -15.919991 26.322746 4.032696 	                    	                    	                    	                    	                    	                    	
 12.600002 26.217682 5.055189 	 15.399997 26.217682 4.656966 	 21.299992 26.217682 5.667839 	 -15.899991 26.217682 4.044315 	                    	                    	                    	                    	                    	                    	
 12.600002 26.112617 5.094688 	 15.399997 26.112617 4.685404 	 21.319990 26.112617 5.724357 	 -15.879991 26.112617 4.055736 	                    	                    	                    	                    	                    	                    	
 12.600002 26.007553 5.133988 	 15.399997 26.007553 4.713642 	 21.339991 26.007553 5.780674 	 -15.859991 26.007553 4.066955 	                    	                    	                    	                    	                    	                    	
 12.600002 25.902489 5.173088 	 15.399997 25.902489 4.741680 	 21.359991 25.902489 5.836792 	 -15.839991 25.902489 4.077975 	                    	                    	                    	                    	                    	                    	
 12.600002 25.797424 5.211987 	 15.399997 25.797424 4.769517 	 21.379992 25.797424 5.892710 	 -15.819991 25.797424 4.088795 	                    	                    	                    	                    	                    	                    	
 12.600002 25.692362 5.250687 	 15.399997 25.692362 4.797155 	 21.399990 25.692362 5.948428 	 -15.799991 25.692362 4.099415 	                    	                    	                    	                    	                    	                    	
 12.600002 25.587297 5.289186 	 15.399997 25.587297 4.824594 	 21.419991 25.587297 6.003945 	 -15.779991 25.587297 4.109835 	                    	                    	                    	                    	                    	                    	
 12.600002 25.482233 5.327486 	 15.399997 25.482233 4.851831 	 21.439991 25.482233 6.059263 	 -15.759991 25.482233 4.120055 	                    	                    	                    	                    	                    	                    	
 12.600002 25.377169 5.365586 	 15.399997 25.377169 4.878869 	 21.459991 25.377169 6.114381 	 -15.739991 25.377169 4.130075 	                    	                    	                    	                    	                    	                    	
 12.600002 25.272104 5.403486 	 15.399997 25.272104 4.905707 	 21.479990 25.272104 6.169299 	 -15.719991 25.272104 4.139894 	                    	                    	                    	                    	                    	                    	
 12.600002 25.167040 5.441185 	 15.399997 25.167040 4.932345 	 21.499990 25.167040 6.224016 	 -15.699991 25.167040 4.149514 	                    	                    	                    	                    	                    	                    	
 12.600002 25.061975 5.478685 	 15.399997 25.061975 4.958783 	 21.519991 25.061975 6.278534 	 -15.679991 25.061975 4.158934 	                    	                    	                    	                    	                    	                    	
 12.600002 24.956911 5.515985 	 15.399997 24.956911 4.985021 	 21.539991 24.956911 6.332851 	 -15.659991 24.956911 4.168154 	                    	                    	                    	                    	                    	                    	
 12.600002 24.851847 5.553084 	 15.399997 24.851847 5.011059 	 21.559990 24.851847 6.386970 	 -15.639991 24.851847 4.177174 	                    	                    	                    	                    	                    	                    	
 12.600002 24.746782 5.589984 	 15.399997 24.746782 5.036897 	 21.579990 24.746782 6.440887 	 -15.619991 24.746782 4.185994 	                    	                    	                    	                    	                    	                    	
 12.600002 24.641718 5.626684 	 15.399997 24.641718 5.062535 	 21.599991 24.641718 6.494605 	 -15.599991 24.641718 4.194613 	                    	                    	                    	                    	                    	                    	
 12.600002 24.536654 5.663183 	 15.399997 24.536654 5.087973 	 21.619991 24.536654 6.548122 	 -15.579991 24.536654 4.203033 	                    	                    	                    	                    	                    	                    	
 12.600002 24.431589 5.699483 	 15.399997 24.431589 5.113211 	 21.639990 24.431589 6.601440 	 -15.559991 24.431589 4.211253 	                    	                    	                    	                    	                    	                    	
 12.600002 24.326525 5.735583 	 15.399997 24.326525 5.138248 	 21.659990 24.326525 6.654558 	 -15.539991 24.326525 4.219273 	                    	                    	                    	                    	                    	                    	
 12.600002 24.221460 5.771482 	 15.399997 24.221460 5.163086 	 21.679991 24.221460 6.707476 	 -15.519991 24.221460 4.227093 	                    	                    	                    	                    	                    	                    	
 12.600002 24.116396 5.807182 	 15.399997 24.116396 5.187725 	 21.699991 24.116396 6.760193 	 -15.499991 24.116396 4.234713 	                    	                    	                    	                    	                    	                    	
 12.600002 24.011332 5.842681 	 15.399997 24.011332 5.212162 	 21.719990 24.011332 6.812711 	 -15.479991 24.011332 4.242133 	                    	                    	                    	                    	                    	                    	
 12.600002 23.906269 5.877981 	 15.399997 23.906269 5.236400 	 21.739990 23.906269 6.865029 	 -15.459991 23.906269 4.249353 	                    	                    	                    	                    	                    	                    	
 12.600002 23.801205 5.913081 	 15.399997 23.801205 5.260438 	 21.759991 23.801205 6.917147 	 -15.439991 23.801205 4.256372 	                    	                    	                    	                    	                    	                    	
 12.600002 23.696140 5.947981 	 15.399997 23.696140 5.284276 	 21.779991 23.696140 6.969064 	 -15.419991 23.696140 4.263193 	                    	                    	                    	                    	                    	                    	
 12.600002 23.591076 5.982680 	 15.399997 23.591076 5.307914 	 21.799990 23.591076 7.020782 	 -15.399991 23.591076 4.269812 	                    	                    	                    	                    	                    	                    	
 12.600002 23.486012 6.017180 	 15.399997 23.486012 5.331352 	 21.819990 23.486012 7.072300 	 -15.379992 23.486012 4.276232 	                    	                    	                    	                    	                    	                    	
 12.600002 23.380947 6.051480 	 15.399997 23.380947 5.354590 	 21.839991 23.380947 7.123618 	 -15.359991 23.380947 4.282452 	                    	                    	                    	                    	                    	                    	
 12.600002 23.275883 6.085579 	 15.399997 23.275883 5.377628 	 21.859991 23.275883 7.174735 	 -15.339992 23.275883 4.288472 	                    	                    	                    	                    	                    	                    	
 12.600002 23.170818 6.119479 	 15.399997 23.170818 5.400466 	 21.879990 23.170818 7.225653 	 -15.319991 23.170818 4.294292 	                    	                    	                    	                    	                    	                    	
 12.600002 23.065754 6.153179 	 15.399997 23.065754 5.423104 	 21.899990 23.065754 7.276371 	 -15.299992 23.065754 4.299912 	                    	                    	                    	                    	                    	                    	
 12.600002 22.960690 6.186678 	 15.399997 22.960690 5.445541 	 21.919991 22.960690 7.326889 	 -15.279991 22.960690 4.305332 	                    	                    	                    	                    	                    	                    	
 12.600002 22.855625 6.219978 	 15.399997 22.855625 5.467780 	 21.939991 22.855625 7.377206 	 -15.259992 22.855625 4.310552 	                    	                    	                    	                    	                    	                    	
 12.600002 22.750561 6.253078 	 15.399997 22.750561 5.489818 	 21.959990 22.750561 7.427324 	 -15.239991 22.750561 4.315571 	                    	                    	                    	                    	                    	                    	
 12.600002 22.645496 6.285977 	 15.399997 22.645496 5.511655 	 21.979990 22.645496 7.477242 	 -15.219992 22.645496 4.320391 	                    	                    	                    	                    	                    	                    	
 12.600002 22.540432 6.318677 	 15.399997 22.540432 5.533293 	 21.999990 22.540432 7.526959 	 -15.199991 22.540432 4.325011 	                    	                    	                    	                    	                    	                    	
 12.600002 22.435368 6.351177 	 15.399997 22.435368 5.554731 	 22.019991 22.435368 7.576477 	 -15.179992 22.435368 4.329431 	                    	                    	                    	                    	                    	                    	
 12.600002 22.330303 6.383476 	 15.399997 22.330303 5.575969 	 22.039989 22.330303 7.625795 	 -15.159991 22.330303 4.333651 	                    	                    	                    	                    	                    	                    	
 12.600002 22.225239 6.415576 	 15.399997 22.225239 5.597007 	 22.059990 22.225239 7.674912 	 -15.139992 22.225239 4.337671 	                    	                    	                    	                    	                    	                    	
 12.600002 22.120174 6.447475 	 15.399997 22.120174 5.617845 	 22.079990 22.120174 7.723830 	 -15.119991 22.120174 4.341491 	                    	                    	                    	                    	                    	                    	
 12.600002 22.015110 6.479176 	 15.399997 22.015110 5.638483 	 22.099991 22.015110 7.772548 	 -15.099992 22.015110 4.345110 	                    	                    	                    	                    	                    	                    	
 12.600002 21.910046 6.510675 	 15.399997 21.910046 5.658921 	 22.119989 21.910046 7.821066 	 -15.079991 21.910046 4.348530 	                    	                    	                    	                    	                    	                    	
 12.600002 21.804981 6.541975 	 15.399997 21.804981 5.679159 	 22.139990 21.804981 7.869383 	 -15.059992 21.804981 4.351750 	                    	                    	                    	                    	                    	                    	
 12.600002 21.699917 6.573074 	 15.399997 21.699917 5.699197 	 22.159990 21.699917 7.917501 	 -15.039991 21.699917 4.354770 	                    	                    	                    	                    	                    	                    	
 12.600002 21.594852 6.603974 	 15.399997 21.594852 5.719035 	 22.179991 21.594852 7.965419 	 -15.019992 21.594852 4.357590 	                    	                    	                    	                    	                    	                    	
 12.600002 21.489788 6.634674 	 15.399997 21.489788 5.738673 	 22.199989 21.489788 8.013137 	 -14.999991 21.489788 4.360210 	                    	                    	                    	                    	                    	                    	
 12.600002 21.384724 6.665174 	 15.399997 21.384724 5.758111 	 22.219990 21.384724 8.060655 	 -14.979992 21.384724 4.362630 	                    	                    	                    	                    	                    	                    	
 12.600002 21.279659 6.695473 	 15.399997 21.279659 5.777349 	 22.239990 21.279659 8.107972 	 -14.959991 21.279659 4.364850 	                    	                    	                    	                    	                    	                    	
 12.600002 21.174597 6.725573 	 15.399997 21.174597 5.796387 	 22.259991 21.174597 8.155089 	 -14.939992 21.174597 4.366869 	                    	                    	                    	                    	                    	                    	
 12.600002 21.069532 6.755472 	 15.399997 21.069532 5.815225 	 22.279989 21.069532 8.202007 	 -14.919991 21.069532 4.368690 	                    	                    	                    	                    	                    	                    	
 12.600002 20.964468 6.785172 	 15.399997 20.964468 5.833862 	 22.299990 20.964468 8.248725 	 -14.899992 20.964468 4.370309 	                    	                    	                    	                    	                    	                    	
 12.600002 20.859404 6.814672 	 15.399997 20.859404 5.852300 	 22.319990 20.859404 8.295243 	 -14.879992 20.859404 4.371729 	                    	                    	                    	                    	                    	                    	
 12.600002 20.754339 6.843971 	 15.399997 20.754339 5.870538 	 22.339991 20.754339 8.341560 	 -14.859992 20.754339 4.372949 	                    	                    	                    	                    	                    	                    	
 12.600002 20.649275 6.873071 	 15.399997 20.649275 5.888576 	 22.359989 20.649275 8.387678 	 -14.839992 20.649275 4.373969 	                    	                    	                    	                    	                    	                    	
 12.600002 20.544210 6.901971 	 15.399997 20.544210 5.906414 	 22.379990 20.544210 8.433597 	 -14.819992 20.544210 4.374789 	                    	                    	                    	                    	                    	                    	
 12.600002 20.439146 6.930670 	 15.399997 20.439146 5.924052 	 22.399990 20.439146 8.479314 	 -14.799992 20.439146 4.375409 	                    	                    	                    	                    	                    	                    	
 12.600002 20.334082 6.959170 	 15.399997 20.334082 5.941490 	 22.419991 20.334082 8.524832 	 -14.779992 20.334082 4.375829 	                    	                    	                    	                    	                    	                    	
 12.600002 20.229017 6.987470 	 15.399997 20.229017 5.958728 	 22.439989 20.229017 8.570149 	 -14.759992 20.229017 4.376049 	                    	                    	                    	                    	                    	                    	
 12.600002 20.123955 7.015570 	 15.399997 20.123955 5.975766 	 22.459990 20.123955 8.615267 	 -14.739992 20.123955 4.376069 	                    	                    	                    	                    	                    	                    	
 12.600002 20.018890 7.043469 	 15.399997 20.018890 5.992604 	 22.479990 20.018890 8.660185 	 -14.719992 20.018890 4.375888 	                    	                    	                    	                    	                    	                    	
 12.600002 19.913826 7.071169 	 15.399997 19.913826 6.009242 	 22.499990 19.913826 8.704903 	 -14.699992 19.913826 4.375508 	                    	                    	                    	                    	                    	                    	
 12.600002 19.808762 7.098669 	 15.399997 19.808762 6.025680 	 22.519989 19.808762 8.749420 	 -14.679992 19.808762 4.374928 	                    	                    	                    	                    	                    	                    	
 12.600002 19.703697 7.125968 	 15.399997 19.703697 6.041918 	 22.539989 19.703697 8.793738 	 -14.659992 19.703697 4.374148 	                    	                    	                    	                    	                    	                    	
 12.600002 19.598633 7.153068 	 15.399997 19.598633 6.057956 	 22.559990 19.598633 8.837855 	 -14.639992 19.598633 4.373168 	                    	                    	                    	                    	                    	                    	
 12.600002 19.493568 7.179967 	 15.399997 19.493568 6.073793 	 22.579990 19.493568 8.881773 	 -14.619992 19.493568 4.371988 	                    	                    	                    	                    	                    	                    	
 12.600002 19.388504 7.206667 	 15.399997 19.388504 6.089432 	 22.599989 19.388504 8.925491 	 -14.599992 19.388504 4.370608 	                    	                    	                    	                    	                    	                    	
 12.600002 19.283440 7.233167 	 15.399997 19.283440 6.104869 	 22.619989 19.283440 8.969009 	 -14.579992 19.283440 4.369028 	                    	                    	                    	                    	                    	                    	
 12.600002 19.178375 7.259467 	 15.399997 19.178375 6.120108 	 22.639990 19.178375 9.012327 	 -14.559992 19.178375 4.367248 	                    	                    	                    	                    	                    	                    	
 12.600002 19.073311 7.285566 	 15.399997 19.073311 6.135146 	 22.659990 19.073311 9.055445 	 -14.539992 19.073311 4.365267 	                    	                    	                    	                    	                    	                    	
 12.600002 18.968246 7.311466 	 15.399997 18.968246 6.149983 	 22.679989 18.968246 9.098362 	 -14.519992 18.968246 4.363087 	                    	                    	                    	                    	                    	                    	
 12.600002 18.863182 7.337166 	 15.399997 18.863182 6.164621 	 22.699989 18.863182 9.141080 	 -14.499992 18.863182 4.360707 	                    	                    	                    	                    	                    	                    	
 12.600002 18.758118 7.362666 	 15.399997 18.758118 6.179060 	 22.719990 18.758118 9.183598 	 -14.479992 18.758118 4.358127 	                    	                    	                    	                    	                    	                    	
 12.600002 18.653053 7.387965 	 15.399997 18.653053 6.193297 	 22.739990 18.653053 9.225916 	 -14.459992 18.653053 4.355347 	                    	                    	                    	                    	                    	                    	
 12.600002 18.547989 7.413065 	 15.399997 18.547989 6.207335 	 22.759989 18.547989 9.268033 	 -14.439992 18.547989 4.352367 	                    	                    	                    	                    	                    	                    	
 12.600002 18.442924 7.437964 	 15.399997 18.442924 6.221173 	 22.779989 18.442924 9.309951 	 -14.419992 18.442924 4.349187 	                    	                    	                    	                    	                    	                    	
 12.600002 18.337860 7.462664 	 15.399997 18.337860 6.234811 	 22.799990 18.337860 9.351668 	 -14.399992 18.337860 4.345807 	                    	                    	                    	                    	                    	                    	
 12.600002 18.232796 7.487164 	 15.399997 18.232796 6.248249 	 22.819990 18.232796 9.393187 	 -14.379992 18.232796 4.342227 	                    	                    	                    	                    	                    	                    	
 12.600002 18.127731 7.511464 	 15.399997 18.127731 6.261487 	 22.839989 18.127731 9.434505 	 -14.359992 18.127731 4.338447 	                    	                    	                    	                    	                    	                    	
 12.600002 18.022667 7.535563 	 15.399997 18.022667 6.274525 	 22.859989 18.022667 9.475622 	 -14.339993 18.022667 4.334466 	                    	                    	                    	                    	                    	                    	
 12.600002 17.917603 7.559463 	 15.399997 17.917603 6.287363 	 22.879990 17.917603 9.516540 	 -14.319992 17.917603 4.330286 	                    	                    	                    	                    	                    	                    	
 12.600002 17.812538 7.583163 	 15.399997 17.812538 6.300001 	 22.899990 17.812538 9.557258 	 -14.299993 17.812538 4.325906 	                    	                    	                    	                    	                    	                    	
 12.600002 17.707474 7.606662 	 15.399997 17.707474 6.312438 	 22.919989 17.707474 9.597775 	 -14.279992 17.707474 4.321326 	                    	                    	                    	                    	                    	                    	
 12.600002 17.602409 7.629962 	 15.399997 17.602409 6.324677 	 22.939989 17.602409 9.638093 	 -14.259993 17.602409 4.316546 	                    	                    	                    	                    	                    	                    	
 12.600002 17.497345 7.653062 	 15.399997 17.497345 6.336715 	 22.959990 17.497345 9.678211 	 -14.239992 17.497345 4.311566 	                    	                    	                    	                    	                    	                    	
